0.0 857
250.0 855
500.0 852
750.0 850
1000.0 848
1250.0 842
1500.0 832
1750.0 821
2000.0 809
2250.0 791
2500.0 763
2625.0 745
2750.0 722
2875.0 699
3000.0 672
3062.5 657
3125.0 642
3187.5 630
3250.0 615
3312.5 598
3375.0 582
3437.5 565
3500.0 548
3562.5 530
3625.0 511
3687.5 493
3750.0 473
3812.5 456
3875.0 433
3937.5 412
4000.0 394
4062.5 373
4125.0 350
4187.5 329
4250.0 309
4312.5 288
4375.0 267
4437.5 246
4500.0 228
4562.5 209
4625.0 191
4687.5 173
4750.0 159
4812.5 145
4875.0 133
4937.5 121
5000.0 112
5062.5 103
5125.0 94
5187.5 85
5250.0 80
5312.5 73
5375.0 67
5437.5 61
5500.0 57
5562.5 53
5625.0 49
5687.5 45
5750.0 42
5812.5 39
5875.0 37
6000.0 32
6250.0 25
6500.0 19
6750.0 15
6937.5 12
