0.0 2644
250.0 2641
500.0 2638
750.0 2636
1000.0 2635
1250.0 2633
1500.0 2620
1750.0 2582
1875.0 2550
2000.0 2510
2125.0 2459
2187.5 2429
2250.0 2400
2312.5 2373
2375.0 2349
2437.5 2333
2500.0 2317
2562.5 2307
2625.0 2297
2687.5 2285
2750.0 2267
2812.5 2235
2875.0 2187
2937.5 2120
3000.0 2036
3031.25 1976
3062.5 1910
3093.75 1855
3125.0 1790
3156.25 1707
3187.5 1620
3218.75 1570
3250.0 1480
3281.25 1402
3312.5 1315
3343.75 1215
3375.0 1129
3406.25 1060
3437.5 990
3468.75 914
3500.0 840
3531.25 775
3562.5 705
3593.75 657
3625.0 600
3656.25 551
3687.5 512
3718.75 484
3750.0 445
3781.25 410
3812.5 380
3843.75 355
3875.0 325
3937.5 290
4000.0 258
4062.5 230
4125.0 206
4187.5 187
4250.0 174
4375.0 156
4500.0 150
4625.0 148
4750.0 140
4875.0 127
5000.0 106
5125.0 86
5250.0 69
5375.0 58
5500.0 51
5625.0 45
5750.0 42
5875.0 40
6000.0 37
6250.0 33
