0.0 2650
250.0 2643
500.0 2605
625.0 2573
750.0 2520
812.5 2494
875.0 2461
937.5 2428
1000.0 2390
1062.5 2353
1125.0 2320
1187.5 2285
1250.0 2260
1312.5 2240
1375.0 2224
1437.5 2201
1500.0 2163
1562.5 2112
1625.0 2028
1687.5 1930
1750.0 1780
1812.5 1613
1843.75 1540
1875.0 1465
1906.25 1379
1937.5 1265
1968.75 1204
2000.0 1093
2031.25 1035
2062.5 950
2093.75 875
2125.0 820
2156.25 750
2187.5 680
2218.75 639
2250.0 584
2312.5 482
2375.0 405
2437.5 333
2500.0 270
2562.5 220
2625.0 182
2687.5 157
2750.0 141
2875.0 130
3000.0 126
3125.0 113
3250.0 95
3375.0 74
3500.0 57
3625.0 46
3750.0 36
4000.0 26
4250.0 28
4500.0 19
4750.0 8
5000.0 1.8
