0.0 2663
250.0 2653
500.0 2628
750.0 2589
1000.0 2514
1125.0 2452
1187.5 2417
1250.0 2366
1312.5 2313
1375.0 2245
1437.5 2161
1500.0 2075
1531.25 2030
1562.5 1966
1593.75 1900
1625.0 1830
1656.25 1740
1687.5 1675
1718.75 1600
1750.0 1512
1781.25 1450
1812.5 1355
1843.75 1275
1875.0 1160
1906.25 1113
1937.5 1002
1968.75 915
2000.0 844
2031.25 790
2062.5 705
2093.75 615
2125.0 562
2156.25 515
2187.5 440
2218.75 388
2250.0 345
2281.25 309
2312.5 274
2375.0 205
2437.5 150
2500.0 112
2562.5 87
2625.0 63
2687.5 46
2750.0 36
2875.0 22
3000.0 13
3125.0 8
3250.0 5
