0.0 1838
250.0 1835
500.0 1833
750.0 1833
1000.0 1832
1250.0 1830
1500.0 1827
1750.0 1825
2000.0 1823
2250.0 1815
2500.0 1797
2750.0 1770
3000.0 1737
3250.0 1691
3375.0 1662
3500.0 1630
3625.0 1598
3750.0 1566
3875.0 1522
3937.5 1494
4000.0 1463
4062.5 1421
4125.0 1376
4187.5 1320
4250.0 1260
4312.5 1190
4375.0 1109
4437.5 1039
4500.0 966
4531.25 922
4562.5 891
4593.75 850
4625.0 810
4656.25 777
4687.5 740
4718.75 689
4750.0 663
4781.25 633
4812.5 598
4875.0 535
4937.5 483
5000.0 431
5062.5 388
5125.0 341
5187.5 300
5250.0 263
5312.5 228
5375.0 200
5437.5 175
5500.0 157
5562.5 139
5625.0 127
5750.0 113
5875.0 105
6000.0 99
6125.0 92
6250.0 85
6375.0 76
6500.0 70
6625.0 62
6750.0 55
6875.0 50
7000.0 45
7125.0 42
7250.0 39
7375.0 36.5
7500.0 34
