0.0 240
250.0 236
375.0 232
500.0 228.5
625.0 224
750.0 218
812.5 215
875.0 210
937.5 208
1000.0 204
1062.5 200
1125.0 195
1187.5 191
1250.0 185
1312.5 181
1375.0 174.5
1437.5 169.5
1500.0 163
1531.25 160.5
1562.5 157.5
1593.75 155
1625.0 151
1656.25 149.5
1687.5 146
1718.75 144
1750.0 140
1781.25 137
1812.5 134
1843.75 131
1875.0 127.5
1906.25 124.5
1937.5 122
1968.75 119
2000.0 115
2031.25 111.5
2062.5 108
2093.75 105
2125.0 100
2156.25 96.5
2187.5 93
2218.75 90
2250.0 87
2312.5 82
2375.0 77
2437.5 73
2500.0 67.5
2562.5 63.5
2625.0 58
2687.5 54
2750.0 49.5
2812.5 45.3
2875.0 41.6
2937.5 38.5
3000.0 35
3062.5 32
3125.0 29.2
3187.5 26.7
3250.0 24
3375.0 19.5
3500.0 15.4
3625.0 11.8
3750.0 8.9
3875.0 6.5
4000.0 4.5
4250.0 1.8
4500.0 0.25
4750.0 0.10
5000.0 0.05
5125.0 0.05
