0.0 30.1
250.0 29.8
500.0 29.2
625.0 28.5
750.0 27.6
812.5 27.0
875.0 26.1
937.5 25.2
1000.0 24.1
1031.25 23.5
1062.5 22.9
1093.75 22.3
1125.0 21.6
1156.25 20.85
1187.5 20.1
1218.75 19.4
1250.0 18.6
1281.25 17.8
1312.5 17.0
1343.75 16.25
1375.0 15.35
1406.25 14.5
1437.5 13.75
1468.75 13.1
1500.0 12.2
1531.25 11.4
1562.5 10.7
1593.75 10.0
1625.0 9.2
1668.75 8.55
1687.5 7.75
1718.75 7.15
1750.0 6.55
1781.25 5.9
1812.5 5.35
1843.75 4.8
1875.0 4.3
1906.25 3.85
1937.5 3.4
2000.0 2.7
2062.5 2.1
2125.0 1.6
2187.5 1.25
2250.0 1.0
2375.0 0.67
2500.0 0.55
2750.0 0.39
3000.0 0.28
3250.0 0.2
3500.0 0.17
3750.0 0.17
