0.0 30.40
250.0 30.20
500.0 29.90
750.0 29.00
875.0 28.30
1000.0 27.40
1062.5 26.80
1125.0 26.25
1187.5 25.50
1250.0 24.75
1281.25 24.40
1312.5 24.00
1343.75 23.65
1375.0 23.10
1406.25 22.75
1437.5 22.30
1468.75 21.80
1500.0 21.15
1531.25 20.73
1562.5 20.20
1593.75 19.64
1625.0 19.18
1656.25 18.50
1687.5 17.80
1718.75 17.25
1750.0 16.70
1781.25 16.30
1812.5 15.65
1843.75 15.05
1875.0 14.50
1906.25 13.90
1937.5 13.25
1968.75 12.65
1875.0 13.55
1906.25 13.05
1937.5 12.35
1968.75 11.70
2000.0 11.40
2062.5 10.42
2125.0 9.25
2187.5 8.18
2250.0 7.25
2312.5 6.54
2375.0 5.75
2437.5 5.07
2500.0 4.36
2562.5 3.69
2625.0 3.10
2687.5 2.58
2750.0 2.14
2875.0 1.44
3000.0 0.90
3125.0 0.51
3250.0 0.25
3500.0 0.14
3750.0 0.10
4000.0 0.10
4250.0 0.10
