0.0 30.10
250.0 29.50
375.0 28.40
437.5 27.35
468.75 26.73
500.0 26.15
531.25 25.33
562.5 24.50
593.75 23.40
625.0 22.25
656.25 20.88
687.5 19.38
718.75 18.12
750.0 16.65
781.25 15.27
812.5 13.88
843.75 12.24
875.0 11.08
906.25 9.76
937.5 8.52
956.25 7.48
1000.0 6.53
1031.25 5.45
1062.5 4.61
1093.75 3.77
1125.0 3.14
1156.25 2.59
1187.5 2.09
1218.75 1.69
1250.0 1.41
1312.5 0.95
1375.0 0.67
1437.5 0.49
1500.0 0.40
1625.0 0.29
1750.0 0.20
2000.0 0.18
2250.0 0.16
2500.0 0.16
2750.0 0.16
