0.0 27.20
250.0 27.20
500.0 26.70
625.0 26.50
750.0 26.00
875.0 25.40
937.5 24.95
1000.0 24.45
1062.5 23.90
1125.0 23.15
1187.5 22.55
1250.0 21.70
1281.25 21.30
1312.5 20.90
1343.75 20.40
1375.0 19.85
1406.25 19.40
1437.5 19.00
1468.75 18.45
1500.0 17.95
1531.25 17.50
1562.5 16.95
1593.75 16.50
1625.0 15.80
1656.25 15.30
1687.5 14.70
1718.75 14.15
1750.0 13.50
1781.25 12.90
1812.5 12.35
1843.75 11.90
1875.0 11.25
1906.25 10.70
1937.5 10.15
1968.75 9.70
2000.0 9.05
2031.25 8.60
2062.5 8.05
2125.0 7.00
2187.5 6.25
2250.0 5.23
2312.5 4.60
2375.0 2.85
2437.5 3.30
2500.0 2.80
2625.0 1.90
2750.0 1.25
2875.0 0.75
3000.0 0.40
3250.0 0.15
3500.0 0.15
