0.0 27.80
250.0 27.45
500.0 26.75
625.0 26.30
750.0 25.70
875.0 25.10
1000.0 24.30
1062.5 24.00
1125.0 23.60
1187.5 23.20
1250.0 22.60
1312.5 22.05
1375.0 21.50
1437.5 20.90
1500.0 20.20
1562.5 19.65
1625.0 19.00
1656.25 18.75
1687.5 18.40
1718.75 18.15
1750.0 17.75
1781.25 17.40
1812.5 17.05
1843.75 16.80
1875.0 16.40
1906.25 16.05
1937.5 15.60
1968.75 15.30
2000.0 14.85
2031.25 14.50
2062.5 14.10
2093.75 13.80
2125.0 13.35
2156.25 12.90
2187.5 12.50
2218.75 12.15
2250.0 11.70
2312.5 11.05
2375.0 10.40
2437.5 9.80
2500.0 9.15
2562.5 8.60
2625.0 8.00
2687.5 7.40
2750.0 6.70
2812.5 6.20
2875.0 5.60
2937.5 5.15
3000.0 4.70
3125.0 3.95
3250.0 3.25
3375.0 2.70
3500.0 2.15
3750.0 1.30
4000.0 0.70
4250.0 0.35
4500.0 0.14
4750.0 0.10
5000.0 0.10
