0.0 253
250.0 252
375.0 250
437.5 248
468.75 246
500.0 244.5
531.25 243
562.5 241
593.75 239
625.0 238
656.25 237
687.5 233.5
718.75 231
750.0 228
781.25 225
812.5 222
843.75 218
875.0 213
906.25 208
937.5 201
968.75 195
1000.0 186
1031.25 179
1062.5 171
1093.75 162.5
1125.0 151
1156.25 140
1187.5 127
1218.75 118
1250.0 105.5
1281.25 93
1312.5 82
1343.75 71
1375.0 62
1406.25 51
1437.5 41.4
1468.75 35.7
1500.0 29.2
1531.25 24.5
1562.5 19.5
1593.75 16
1625.0 12.9
1656.25 10.2
1687.5 8.1
1718.75 6.9
1750.0 5.7
1781.25 4.9
1812.5 4.35
1875.0 3.58
2000.0 2.6
2250.0 1.24
2500.0 0.85
2750.0 0.65
3000.0 0.55
3250.0 0.45
3500.0 0.45
