0.0 31.10
250.0 31.00
500.0 30.40
750.0 29.20
875.0 28.60
937.5 28.05
1000.0 27.40
1062.5 26.90
1125.0 26.20
1156.25 25.75
1187.5 25.30
1218.75 24.90
1250.0 24.40
1281.25 24.00
1312.5 23.55
1343.75 23.10
1375.0 22.60
1406.25 22.20
1437.5 21.60
1468.75 21.30
1500.0 20.60
1531.25 20.15
1562.5 19.60
1593.75 19.05
1625.0 18.20
1668.75 17.85
1687.5 17.10
1718.75 16.50
1750.0 15.90
1812.5 14.77
1875.0 13.60
1937.5 12.35
2000.0 11.20
2062.5 10.15
2125.0 8.95
2187.5 7.95
2250.0 7.00
2312.5 6.28
2375.0 5.41
2437.5 4.65
2500.0 3.85
2562.5 3.26
2625.0 2.72
2687.5 2.27
2750.0 1.95
2875.0 1.30
3000.0 0.75
3125.0 0.49
3250.0 0.30
3500.0 0.25
3750.0 0.20
4000.0 0.18
4250.0 0.18
